accepted,accepted_correct,accepted_known_accuracy,accepted_open_outage,accepted_unsafe,accuracy,auroc,backbone,coverage,detector_control,fpr95,goodput_per_resource_proxy,known_id_accuracy,method,open_fraction,refine_rate,refine_threshold,refined,reject_rate,rejected,resource_units_proxy,seed,semantic_goodput,severity,threshold
384,384,1.0,0.0,0,0.6,1.0,dino+siglip2+openclip,0.6,learned_selective_risk+semantic_harq_refine,0.0,0.9340792994405254,1.0,opensemcom,0.25,0.0015625,0.24999951042100452,1,0.3984375,255,411.1,0,0.6,mild,0.0
384,384,1.0,0.0,0,0.6,1.0,dino+siglip2+openclip,0.6,learned_selective_risk+semantic_harq_refine,0.0,0.9340792994405254,1.0,opensemcom,0.25,0.0015625,0.24999951042100452,1,0.3984375,255,411.1,0,0.6,mild,0.0
384,384,1.0,0.0,0,0.6,1.0,dino+siglip2+openclip,0.6,learned_selective_risk+semantic_harq_refine,0.0,0.9340792994405254,1.0,opensemcom,0.25,0.0015625,0.24999951042100452,1,0.3984375,255,411.1,0,0.6,mild,0.0
384,384,1.0,0.0,0,0.6,1.0,dino+siglip2+openclip,0.6,learned_selective_risk+semantic_harq_refine,0.0,0.9340792994405254,1.0,opensemcom,0.25,0.0015625,0.24999951042100452,1,0.3984375,255,411.1,0,0.6,mild,0.0
384,384,1.0,0.0,0,0.6,1.0,dino+siglip2+openclip,0.6,learned_selective_risk+semantic_harq_refine,0.0,0.9340792994405254,1.0,opensemcom,0.25,0.0015625,0.24999951042100452,1,0.3984375,255,411.1,0,0.6,mild,0.0
384,384,1.0,0.0,0,0.6,1.0,dino+siglip2+openclip,0.6,learned_selective_risk+semantic_harq_refine,0.0,0.9340792994405254,1.0,opensemcom,0.25,0.0015625,0.24999951042100452,1,0.3984375,255,411.1,0,0.6,mild,0.0
384,384,1.0,0.0,0,0.6,1.0,dino+siglip2+openclip,0.6,learned_selective_risk+semantic_harq_refine,0.0,0.9340792994405254,1.0,opensemcom,0.25,0.0015625,0.24999951042100452,1,0.3984375,255,411.1,0,0.6,mild,0.0
384,384,1.0,0.0,0,0.6,1.0,dino+siglip2+openclip,0.6,learned_selective_risk+semantic_harq_refine,0.0,0.9340792994405254,1.0,opensemcom,0.25,0.0015625,0.24999951042100452,1,0.3984375,255,411.1,0,0.6,mild,0.0
384,384,1.0,0.0,0,0.6,1.0,dino+siglip2+openclip,0.6,learned_selective_risk+semantic_harq_refine,0.0,0.9340792994405254,1.0,opensemcom,0.25,0.0015625,0.24999951042100452,1,0.3984375,255,411.1,0,0.6,mild,0.0
384,384,1.0,0.0,0,0.6,1.0,dino+siglip2+openclip,0.6,learned_selective_risk+semantic_harq_refine,0.0,0.9340792994405254,1.0,opensemcom,0.25,0.0015625,0.24999951042100452,1,0.3984375,255,411.1,0,0.6,mild,0.0
384,384,1.0,0.0,0,0.6,1.0,dino+siglip2+openclip,0.6,learned_selective_risk+semantic_harq_refine,0.0,0.9340792994405254,1.0,opensemcom,0.25,0.0015625,0.24999951042100452,1,0.3984375,255,411.1,0,0.6,mild,0.0
384,384,1.0,0.0,0,0.6,1.0,dino+siglip2+openclip,0.6,learned_selective_risk+semantic_harq_refine,0.0,0.9340792994405254,1.0,opensemcom,0.25,0.0015625,0.24999951042100452,1,0.3984375,255,411.1,0,0.6,mild,0.0
384,384,1.0,0.0,0,0.6,1.0,dino+siglip2+openclip,0.6,learned_selective_risk+semantic_harq_refine,0.0,0.9340792994405254,1.0,opensemcom,0.25,0.0015625,0.24999951042100452,1,0.3984375,255,411.1,0,0.6,mild,0.0
384,384,1.0,0.0,0,0.6,1.0,dino+siglip2+openclip,0.6,learned_selective_risk+semantic_harq_refine,0.0,0.9340792994405254,1.0,opensemcom,0.25,0.0015625,0.24999951042100452,1,0.3984375,255,411.1,0,0.6,mild,0.0
384,384,1.0,0.0,0,0.6,1.0,dino+siglip2+openclip,0.6,learned_selective_risk+semantic_harq_refine,0.0,0.9340792994405254,1.0,opensemcom,0.25,0.0015625,0.24999951042100452,1,0.3984375,255,411.1,0,0.6,mild,0.0
384,384,1.0,0.0,0,0.6,1.0,dino+siglip2+openclip,0.6,learned_selective_risk+semantic_harq_refine,0.0,0.9340792994405254,1.0,opensemcom,0.25,0.0015625,0.24999951042100452,1,0.3984375,255,411.1,0,0.6,mild,0.0
384,384,1.0,0.0,0,0.6,1.0,dino+siglip2+openclip,0.6,learned_selective_risk+semantic_harq_refine,0.0,0.9340792994405254,1.0,opensemcom,0.25,0.0015625,0.24999951042100452,1,0.3984375,255,411.1,0,0.6,mild,0.0
384,384,1.0,0.0,0,0.6,1.0,dino+siglip2+openclip,0.6,learned_selective_risk+semantic_harq_refine,0.0,0.9340792994405254,1.0,opensemcom,0.25,0.0015625,0.24999951042100452,1,0.3984375,255,411.1,0,0.6,mild,0.0
384,384,1.0,0.0,0,0.6,1.0,dino+siglip2+openclip,0.6,learned_selective_risk+semantic_harq_refine,0.0,0.9340792994405254,1.0,opensemcom,0.25,0.0015625,0.24999951042100452,1,0.3984375,255,411.1,0,0.6,mild,0.0
384,384,1.0,0.0,0,0.6,1.0,dino+siglip2+openclip,0.6,learned_selective_risk+semantic_harq_refine,0.0,0.9340792994405254,1.0,opensemcom,0.25,0.0015625,0.24999951042100452,1,0.3984375,255,411.1,0,0.6,mild,0.0
384,384,1.0,0.0,0,0.6,1.0,dino+siglip2+openclip,0.6,learned_selective_risk+semantic_harq_refine,0.0,0.9340792994405254,1.0,opensemcom,0.25,0.0015625,0.24999951042100452,1,0.3984375,255,411.1,0,0.6,mild,0.0
384,384,1.0,0.0,0,0.6,1.0,dino+siglip2+openclip,0.6,learned_selective_risk+semantic_harq_refine,0.0,0.9340792994405254,1.0,opensemcom,0.25,0.0015625,0.24999951042100452,1,0.3984375,255,411.1,0,0.6,mild,0.0
384,384,1.0,0.0,0,0.6,1.0,dino+siglip2+openclip,0.6,learned_selective_risk+semantic_harq_refine,0.0,0.9340792994405254,1.0,opensemcom,0.25,0.0015625,0.24999951042100452,1,0.3984375,255,411.1,0,0.6,mild,0.0
384,384,1.0,0.0,0,0.6,1.0,dino+siglip2+openclip,0.6,learned_selective_risk+semantic_harq_refine,0.0,0.9340792994405254,1.0,opensemcom,0.25,0.0015625,0.24999951042100452,1,0.3984375,255,411.1,0,0.6,mild,0.0
384,384,1.0,0.0,0,0.6,1.0,dino+siglip2+openclip,0.6,learned_selective_risk+semantic_harq_refine,0.0,0.9340792994405254,1.0,opensemcom,0.25,0.0015625,0.24999951042100452,1,0.3984375,255,411.1,0,0.6,mild,0.0
384,384,1.0,0.0,0,0.6,1.0,dino+siglip2+openclip,0.6,learned_selective_risk+semantic_harq_refine,0.0,0.9340792994405254,1.0,opensemcom,0.25,0.0015625,0.24999951042100452,1,0.3984375,255,411.1,0,0.6,mild,0.0
384,384,1.0,0.0,0,0.6,1.0,dino+siglip2+openclip,0.6,learned_selective_risk+semantic_harq_refine,0.0,0.9340792994405254,1.0,opensemcom,0.25,0.0015625,0.24999951042100452,1,0.3984375,255,411.1,0,0.6,mild,0.0
384,384,1.0,0.0,0,0.6,1.0,dino+siglip2+openclip,0.6,learned_selective_risk+semantic_harq_refine,0.0,0.9340792994405254,1.0,opensemcom,0.25,0.0015625,0.24999951042100452,1,0.3984375,255,411.1,0,0.6,mild,0.0
384,384,1.0,0.0,0,0.6,1.0,dino+siglip2+openclip,0.6,learned_selective_risk+semantic_harq_refine,0.0,0.9340792994405254,1.0,opensemcom,0.25,0.0015625,0.24999951042100452,1,0.3984375,255,411.1,0,0.6,mild,0.0
384,384,1.0,0.0,0,0.6,1.0,dino+siglip2+openclip,0.6,learned_selective_risk+semantic_harq_refine,0.0,0.9340792994405254,1.0,opensemcom,0.25,0.0015625,0.24999951042100452,1,0.3984375,255,411.1,0,0.6,mild,0.0
384,384,1.0,0.0,0,0.6,1.0,dino+siglip2+openclip,0.6,learned_selective_risk+semantic_harq_refine,0.0,0.9340792994405254,1.0,opensemcom,0.25,0.0015625,0.24999951042100452,1,0.3984375,255,411.1,0,0.6,mild,0.0
384,384,1.0,0.0,0,0.6,1.0,dino+siglip2+openclip,0.6,learned_selective_risk+semantic_harq_refine,0.0,0.9340792994405254,1.0,opensemcom,0.25,0.0015625,0.24999951042100452,1,0.3984375,255,411.1,0,0.6,mild,0.0
384,384,1.0,0.0,0,0.6,1.0,dino+siglip2+openclip,0.6,learned_selective_risk+semantic_harq_refine,0.0,0.9340792994405254,1.0,opensemcom,0.25,0.0015625,0.24999951042100452,1,0.3984375,255,411.1,0,0.6,mild,0.0
384,384,1.0,0.0,0,0.6,1.0,dino+siglip2+openclip,0.6,learned_selective_risk+semantic_harq_refine,0.0,0.9340792994405254,1.0,opensemcom,0.25,0.0015625,0.24999951042100452,1,0.3984375,255,411.1,0,0.6,mild,0.0
384,384,1.0,0.0,0,0.6,1.0,dino+siglip2+openclip,0.6,learned_selective_risk+semantic_harq_refine,0.0,0.9340792994405254,1.0,opensemcom,0.25,0.0015625,0.24999951042100452,1,0.3984375,255,411.1,0,0.6,mild,0.0
384,384,1.0,0.0,0,0.6,1.0,dino+siglip2+openclip,0.6,learned_selective_risk+semantic_harq_refine,0.0,0.9340792994405254,1.0,opensemcom,0.25,0.0015625,0.24999951042100452,1,0.3984375,255,411.1,0,0.6,mild,0.0
384,384,1.0,0.0,0,0.6,1.0,dino+siglip2+openclip,0.6,learned_selective_risk+semantic_harq_refine,0.0,0.9340792994405254,1.0,opensemcom,0.25,0.0015625,0.24999951042100452,1,0.3984375,255,411.1,0,0.6,mild,0.0
384,384,1.0,0.0,0,0.6,1.0,dino+siglip2+openclip,0.6,learned_selective_risk+semantic_harq_refine,0.0,0.9340792994405254,1.0,opensemcom,0.25,0.0015625,0.24999951042100452,1,0.3984375,255,411.1,0,0.6,mild,0.0
384,384,1.0,0.0,0,0.6,1.0,dino+siglip2+openclip,0.6,learned_selective_risk+semantic_harq_refine,0.0,0.9340792994405254,1.0,opensemcom,0.25,0.0015625,0.24999951042100452,1,0.3984375,255,411.1,0,0.6,mild,0.0
384,384,1.0,0.0,0,0.6,1.0,dino+siglip2+openclip,0.6,learned_selective_risk+semantic_harq_refine,0.0,0.9340792994405254,1.0,opensemcom,0.25,0.0015625,0.24999951042100452,1,0.3984375,255,411.1,0,0.6,mild,0.0
384,384,1.0,0.0,0,0.6,1.0,dino+siglip2+openclip,0.6,learned_selective_risk+semantic_harq_refine,0.0,0.9340792994405254,1.0,opensemcom,0.25,0.0015625,0.24999951042100452,1,0.3984375,255,411.1,0,0.6,mild,0.0
384,384,1.0,0.0,0,0.6,1.0,dino+siglip2+openclip,0.6,learned_selective_risk+semantic_harq_refine,0.0,0.9340792994405254,1.0,opensemcom,0.25,0.0015625,0.24999951042100452,1,0.3984375,255,411.1,0,0.6,mild,0.0
384,384,1.0,0.0,0,0.6,1.0,dino+siglip2+openclip,0.6,learned_selective_risk+semantic_harq_refine,0.0,0.9340792994405254,1.0,opensemcom,0.25,0.0015625,0.24999951042100452,1,0.3984375,255,411.1,0,0.6,mild,0.0
384,384,1.0,0.0,0,0.6,1.0,dino+siglip2+openclip,0.6,learned_selective_risk+semantic_harq_refine,0.0,0.9340792994405254,1.0,opensemcom,0.25,0.0015625,0.24999951042100452,1,0.3984375,255,411.1,0,0.6,mild,0.0
384,384,1.0,0.0,0,0.6,1.0,dino+siglip2+openclip,0.6,learned_selective_risk+semantic_harq_refine,0.0,0.9340792994405254,1.0,opensemcom,0.25,0.0015625,0.24999951042100452,1,0.3984375,255,411.1,0,0.6,mild,0.0
384,384,1.0,0.0,0,0.6,1.0,dino+siglip2+openclip,0.6,learned_selective_risk+semantic_harq_refine,0.0,0.9340792994405254,1.0,opensemcom,0.25,0.0015625,0.24999951042100452,1,0.3984375,255,411.1,0,0.6,mild,0.0
384,384,1.0,0.0,0,0.6,1.0,dino+siglip2+openclip,0.6,learned_selective_risk+semantic_harq_refine,0.0,0.9340792994405254,1.0,opensemcom,0.25,0.0015625,0.24999951042100452,1,0.3984375,255,411.1,0,0.6,mild,0.0
384,384,1.0,0.0,0,0.6,1.0,dino+siglip2+openclip,0.6,learned_selective_risk+semantic_harq_refine,0.0,0.9340792994405254,1.0,opensemcom,0.25,0.0015625,0.2626328505672867,1,0.3984375,255,411.1,0,0.6,mild,0.012633340146282172
390,384,0.9846153846153847,0.015384615384615385,6,0.6,1.0,dino+siglip2+openclip,0.609375,learned_selective_risk+semantic_harq_refine,0.0,0.4860759493670886,1.0,opensemcom,0.25,0.390625,0.9999999264621288,250,0.0,0,790.0,0,0.6,mild,0.8185538368038229
397,384,0.9672544080604534,0.0327455919395466,13,0.6,1.0,dino+siglip2+openclip,0.6203125,learned_selective_risk+semantic_harq_refine,0.0,0.4886739628404174,1.0,opensemcom,0.25,0.3796875,0.9999999264621288,243,0.0,0,785.8,0,0.6,mild,0.9869663070537612
403,384,0.9528535980148883,0.04714640198511166,19,0.6,1.0,dino+siglip2+openclip,0.6296875,learned_selective_risk+semantic_harq_refine,0.0,0.490923037586295,1.0,opensemcom,0.25,0.3703125,0.9999999264621288,237,0.0,0,782.2,0,0.6,mild,0.9939781170075308
409,384,0.9388753056234719,0.061124694376528114,25,0.6,1.0,dino+siglip2+openclip,0.6390625,learned_selective_risk+semantic_harq_refine,0.0,0.49319291035191365,1.0,opensemcom,0.25,0.3609375,0.9999999264621288,231,0.0,0,778.6,0,0.6,mild,0.9978301474016892
416,384,0.9230769230769231,0.07692307692307693,32,0.6,1.0,dino+siglip2+openclip,0.65,learned_selective_risk+semantic_harq_refine,0.0,0.4958677685950413,1.0,opensemcom,0.25,0.35,0.9999999264621288,224,0.0,0,774.4000000000001,0,0.6,mild,0.998652925641713
422,384,0.909952606635071,0.09004739336492891,38,0.6,1.0,dino+siglip2+openclip,0.659375,learned_selective_risk+semantic_harq_refine,0.0,0.4981837052413078,1.0,opensemcom,0.25,0.340625,0.9999999264621288,218,0.0,0,770.8,0,0.6,mild,0.9993250736639129
429,384,0.8951048951048951,0.1048951048951049,45,0.6,1.0,dino+siglip2+openclip,0.6703125,learned_selective_risk+semantic_harq_refine,0.0,0.5009131228802505,1.0,opensemcom,0.25,0.3296875,0.9999999264621288,211,0.0,0,766.6,0,0.6,mild,0.9994957493251224
435,384,0.8827586206896552,0.11724137931034483,51,0.6,1.0,dino+siglip2+openclip,0.6796875,learned_selective_risk+semantic_harq_refine,0.0,0.5032765399737876,1.0,opensemcom,0.25,0.3203125,0.9999999264621288,205,0.0,0,763.0,0,0.6,mild,0.9996481463262152
441,384,0.8707482993197279,0.1292517006802721,57,0.6,1.0,dino+siglip2+openclip,0.6890625,learned_selective_risk+semantic_harq_refine,0.0,0.5056623650250197,1.0,opensemcom,0.25,0.3109375,0.9999999264621288,199,0.0,0,759.4000000000001,0,0.6,mild,0.9997961960503656
448,384,0.8571428571428571,0.14285714285714285,64,0.6,1.0,dino+siglip2+openclip,0.7,learned_selective_risk+semantic_harq_refine,0.0,0.5084745762711864,1.0,opensemcom,0.25,0.3,0.9999999264621288,192,0.0,0,755.2,0,0.6,mild,0.999855435476293
454,384,0.8458149779735683,0.15418502202643172,70,0.6,1.0,dino+siglip2+openclip,0.709375,learned_selective_risk+semantic_harq_refine,0.0,0.5109100585417775,1.0,opensemcom,0.25,0.290625,0.9999999264621288,186,0.0,0,751.6,0,0.6,mild,0.9998876136151054
461,384,0.8329718004338394,0.16702819956616052,77,0.6,1.0,dino+siglip2+openclip,0.7203125,learned_selective_risk+semantic_harq_refine,0.0,0.5137811078405137,1.0,opensemcom,0.25,0.2796875,0.9999999264621288,179,0.0,0,747.4000000000001,0,0.6,mild,0.9999143332042696
467,384,0.8222698072805139,0.1777301927194861,83,0.6,1.0,dino+siglip2+openclip,0.7296875,learned_selective_risk+semantic_harq_refine,0.0,0.5162678139284754,1.0,opensemcom,0.25,0.2703125,0.9999999264621288,173,0.0,0,743.8,0,0.6,mild,0.9999247240383274
473,384,0.8118393234672304,0.18816067653276955,89,0.6,1.0,dino+siglip2+openclip,0.7390625,learned_selective_risk+semantic_harq_refine,0.0,0.5187787084571737,1.0,opensemcom,0.25,0.2609375,0.9999999264621288,167,0.0,0,740.2,0,0.6,mild,0.9999467587681489
480,384,0.8,0.2,96,0.6,1.0,dino+siglip2+openclip,0.75,learned_selective_risk+semantic_harq_refine,0.0,0.5217391304347826,1.0,opensemcom,0.25,0.25,0.9999999264621288,160,0.0,0,736.0,0,0.6,mild,0.9999560843125129
486,384,0.7901234567901234,0.20987654320987653,102,0.6,1.0,dino+siglip2+openclip,0.759375,learned_selective_risk+semantic_harq_refine,0.0,0.5243036592026216,1.0,opensemcom,0.25,0.240625,0.9999999264621288,154,0.0,0,732.4,0,0.6,mild,0.9999637623760952
493,384,0.7789046653144016,0.2210953346855984,109,0.6,1.0,dino+siglip2+openclip,0.7703125,learned_selective_risk+semantic_harq_refine,0.0,0.5273276572370228,1.0,opensemcom,0.25,0.2296875,0.9999999264621288,147,0.0,0,728.2,0,0.6,mild,0.9999684617963406
499,384,0.7695390781563126,0.23046092184368738,115,0.6,1.0,dino+siglip2+openclip,0.7796875,learned_selective_risk+semantic_harq_refine,0.0,0.5299475572729782,1.0,opensemcom,0.25,0.2203125,0.9999999264621288,141,0.0,0,724.6,0,0.6,mild,0.999976161632507
505,384,0.7603960396039604,0.2396039603960396,121,0.6,1.0,dino+siglip2+openclip,0.7890625,learned_selective_risk+semantic_harq_refine,0.0,0.5325936199722607,1.0,opensemcom,0.25,0.2109375,0.9999999264621288,135,0.0,0,721.0,0,0.6,mild,0.9999822287785469
512,384,0.75,0.25,128,0.6,1.0,dino+siglip2+openclip,0.8,learned_selective_risk+semantic_harq_refine,0.0,0.5357142857142857,1.0,opensemcom,0.25,0.2,0.9999999264621288,128,0.0,0,716.8,0,0.6,mild,0.9999852093856627
518,384,0.7413127413127413,0.25868725868725867,134,0.6,1.0,dino+siglip2+openclip,0.809375,learned_selective_risk+semantic_harq_refine,0.0,0.538418395961862,1.0,opensemcom,0.25,0.190625,0.9999999264621288,122,0.0,0,713.2,0,0.6,mild,0.9999866048476423
524,384,0.732824427480916,0.26717557251908397,140,0.6,1.0,dino+siglip2+openclip,0.81875,learned_selective_risk+semantic_harq_refine,0.0,0.5411499436302142,1.0,opensemcom,0.25,0.18125,0.9999999264621288,116,0.0,0,709.6,0,0.6,mild,0.9999886670065066
531,384,0.7231638418079096,0.2768361581920904,147,0.6,1.0,dino+siglip2+openclip,0.8296875,learned_selective_risk+semantic_harq_refine,0.0,0.5443719875248086,1.0,opensemcom,0.25,0.1703125,0.9999999264621288,109,0.0,0,705.4,0,0.6,mild,0.999990903519009
537,384,0.7150837988826816,0.2849162011173184,153,0.6,1.0,dino+siglip2+openclip,0.8390625,learned_selective_risk+semantic_harq_refine,0.0,0.5471644343117698,1.0,opensemcom,0.25,0.1609375,0.9999999264621288,103,0.0,0,701.8,0,0.6,mild,0.9999927091810341
544,384,0.7058823529411765,0.29411764705882354,160,0.6,1.0,dino+siglip2+openclip,0.85,learned_selective_risk+semantic_harq_refine,0.0,0.5504587155963303,1.0,opensemcom,0.25,0.15,0.9999999264621288,96,0.0,0,697.6,0,0.6,mild,0.9999936341295488
550,384,0.6981818181818182,0.3018181818181818,166,0.6,1.0,dino+siglip2+openclip,0.859375,learned_selective_risk+semantic_harq_refine,0.0,0.553314121037464,1.0,opensemcom,0.25,0.140625,0.9999999264621288,90,0.0,0,694.0,0,0.6,mild,0.9999948055943072
556,384,0.6906474820143885,0.30935251798561153,172,0.6,1.0,dino+siglip2+openclip,0.86875,learned_selective_risk+semantic_harq_refine,0.0,0.5561993047508691,1.0,opensemcom,0.25,0.13125,0.9999999264621288,84,0.0,0,690.4,0,0.6,mild,0.9999958587414494
563,384,0.6820603907637656,0.31793960923623443,179,0.6,1.0,dino+siglip2+openclip,0.8796875,learned_selective_risk+semantic_harq_refine,0.0,0.5596036141066744,1.0,opensemcom,0.25,0.1203125,0.9999999264621288,77,0.0,0,686.2,0,0.6,mild,0.9999966871130263
569,384,0.6748681898066784,0.3251318101933216,185,0.6,1.0,dino+siglip2+openclip,0.8890625,learned_selective_risk+semantic_harq_refine,0.0,0.5625549370055669,1.0,opensemcom,0.25,0.1109375,0.9999999264621288,71,0.0,0,682.6,0,0.6,mild,0.9999974191690632
576,384,0.6666666666666666,0.3333333333333333,192,0.6,1.0,dino+siglip2+openclip,0.9,learned_selective_risk+semantic_harq_refine,0.0,0.5660377358490566,1.0,opensemcom,0.25,0.1,0.9999999264621288,64,0.0,0,678.4,0,0.6,mild,0.9999980416840181
582,384,0.6597938144329897,0.3402061855670103,198,0.6,1.0,dino+siglip2+openclip,0.909375,learned_selective_risk+semantic_harq_refine,0.0,0.5690574985180795,1.0,opensemcom,0.25,0.090625,0.9999999264621288,58,0.0,0,674.8,0,0.6,mild,0.9999985150602332
588,384,0.6530612244897959,0.3469387755102041,204,0.6,1.0,dino+siglip2+openclip,0.91875,learned_selective_risk+semantic_harq_refine,0.0,0.5721096543504172,1.0,opensemcom,0.25,0.08125,0.9999999264621288,52,0.0,0,671.2,0,0.6,mild,0.9999988577445625
595,384,0.6453781512605042,0.3546218487394958,211,0.6,1.0,dino+siglip2+openclip,0.9296875,learned_selective_risk+semantic_harq_refine,0.0,0.5757121439280359,1.0,opensemcom,0.25,0.0703125,0.9999999264621288,45,0.0,0,667.0,0,0.6,mild,0.999999248059014
601,384,0.6389351081530782,0.3610648918469218,217,0.6,1.0,dino+siglip2+openclip,0.9390625,learned_selective_risk+semantic_harq_refine,0.0,0.5788362978595116,1.0,opensemcom,0.25,0.0609375,0.9999999264621288,39,0.0,0,663.4,0,0.6,mild,0.9999994083371396
608,384,0.631578947368421,0.3684210526315789,224,0.6,1.0,dino+siglip2+openclip,0.95,learned_selective_risk+semantic_harq_refine,0.0,0.5825242718446602,1.0,opensemcom,0.25,0.05,0.9999999264621288,32,0.0,0,659.2,0,0.6,mild,0.9999996182885366
614,384,0.6254071661237784,0.3745928338762215,230,0.6,1.0,dino+siglip2+openclip,0.959375,learned_selective_risk+semantic_harq_refine,0.0,0.5857230018303844,1.0,opensemcom,0.25,0.040625,0.9999999264621288,26,0.0,0,655.6,0,0.6,mild,0.9999997091643836
620,384,0.6193548387096774,0.38064516129032255,236,0.6,1.0,dino+siglip2+openclip,0.96875,learned_selective_risk+semantic_harq_refine,0.0,0.588957055214724,1.0,opensemcom,0.25,0.03125,0.9999999264621288,20,0.0,0,652.0,0,0.6,mild,0.999999779004806
627,384,0.6124401913875598,0.3875598086124402,243,0.6,1.0,dino+siglip2+openclip,0.9796875,learned_selective_risk+semantic_harq_refine,0.0,0.5927755480086447,1.0,opensemcom,0.25,0.0203125,0.9999999264621288,13,0.0,0,647.8,0,0.6,mild,0.9999998054026962
633,384,0.6066350710900474,0.3933649289099526,249,0.6,1.0,dino+siglip2+openclip,0.9890625,learned_selective_risk+semantic_harq_refine,0.0,0.5960881713753492,1.0,opensemcom,0.25,0.0109375,0.9999999264621288,7,0.0,0,644.2,0,0.6,mild,0.9999998672272412
640,384,0.6,0.4,256,0.6,1.0,dino+siglip2+openclip,1.0,learned_selective_risk+semantic_harq_refine,0.0,0.6,1.0,opensemcom,0.25,0.0,0.9999999264621288,0,0.0,0,640.0,0,0.6,mild,0.9999999264621288
1,1,1.0,0.0,0,0.6,0.99993896484375,dino+siglip2+openclip,0.0015625,learned_risk_head_only,0.0,0.001553036185743128,1.0,opensemcom_risk_head,0.25,0.603125,0.24999997246663952,386,0.3953125,253,643.9,0,0.0015625,mild,9.857456007011933e-07
7,7,1.0,0.0,0,0.6,0.99993896484375,dino+siglip2+openclip,0.0109375,learned_risk_head_only,0.0,0.010932375449008278,1.0,opensemcom_risk_head,0.25,0.59375,0.2500001878901378,380,0.3953125,253,640.3,0,0.0109375,mild,1.2011690989766067e-06
13,13,1.0,0.0,0,0.6,0.99993896484375,dino+siglip2+openclip,0.0203125,learned_risk_head_only,0.0,0.020417779173865246,1.0,opensemcom_risk_head,0.25,0.584375,0.2500004527137162,374,0.3953125,253,636.6999999999999,0,0.0203125,mild,1.465992677367467e-06
