source_path,label,task,domain,is_unknown,split,regime,dataset,label_name,artifact_index,artifact_key
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,2,classification,cifar10,false,calibration,closed-id,cifar10,bird,23,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,24,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,2,classification,cifar10,false,calibration,closed-id,cifar10,bird,25,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,5,classification,cifar10,false,calibration,closed-id,cifar10,dog,28,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,0,classification,cifar10,false,calibration,closed-id,cifar10,airplane,29,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,4,classification,cifar10,false,calibration,closed-id,cifar10,deer,37,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,39,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,2,classification,cifar10,false,calibration,closed-id,cifar10,bird,40,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,5,classification,cifar10,false,calibration,closed-id,cifar10,dog,42,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,4,classification,cifar10,false,calibration,closed-id,cifar10,deer,44,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,2,classification,cifar10,false,calibration,closed-id,cifar10,bird,45,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,5,classification,cifar10,false,calibration,closed-id,cifar10,dog,46,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,47,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,0,classification,cifar10,false,calibration,closed-id,cifar10,airplane,48,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,49,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,50,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,0,classification,cifar10,false,calibration,closed-id,cifar10,airplane,52,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,5,classification,cifar10,false,calibration,closed-id,cifar10,dog,54,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,3,classification,cifar10,false,calibration,closed-id,cifar10,cat,55,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,3,classification,cifar10,false,calibration,closed-id,cifar10,cat,58,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,3,classification,cifar10,false,calibration,closed-id,cifar10,cat,59,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,3,classification,cifar10,false,calibration,closed-id,cifar10,cat,60,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,4,classification,cifar10,false,calibration,closed-id,cifar10,deer,61,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,62,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,5,classification,cifar10,false,calibration,closed-id,cifar10,dog,63,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,2,classification,cifar10,false,calibration,closed-id,cifar10,bird,67,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,0,classification,cifar10,false,calibration,closed-id,cifar10,airplane,69,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,2,classification,cifar10,false,calibration,closed-id,cifar10,bird,70,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,5,classification,cifar10,false,calibration,closed-id,cifar10,dog,72,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,4,classification,cifar10,false,calibration,closed-id,cifar10,deer,77,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,0,classification,cifar10,false,calibration,closed-id,cifar10,airplane,78,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,4,classification,cifar10,false,calibration,closed-id,cifar10,deer,79,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,2,classification,cifar10,false,calibration,closed-id,cifar10,bird,81,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,83,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,0,classification,cifar10,false,calibration,closed-id,cifar10,airplane,84,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,5,classification,cifar10,false,calibration,closed-id,cifar10,dog,85,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,86,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,88,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,5,classification,cifar10,false,calibration,closed-id,cifar10,dog,90,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,0,classification,cifar10,false,calibration,closed-id,cifar10,airplane,93,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,4,classification,cifar10,false,calibration,closed-id,cifar10,deer,94,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,5,classification,cifar10,false,calibration,closed-id,cifar10,dog,95,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,2,classification,cifar10,false,calibration,closed-id,cifar10,bird,96,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,3,classification,cifar10,false,calibration,closed-id,cifar10,cat,97,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,5,classification,cifar10,false,calibration,closed-id,cifar10,dog,98,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,5,classification,cifar10,false,calibration,closed-id,cifar10,dog,99,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,0,classification,cifar10,false,calibration,closed-id,cifar10,airplane,101,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,2,classification,cifar10,false,calibration,closed-id,cifar10,bird,102,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,103,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,104,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,5,classification,cifar10,false,calibration,closed-id,cifar10,dog,105,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,5,classification,cifar10,false,calibration,closed-id,cifar10,dog,107,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,2,classification,cifar10,false,calibration,closed-id,cifar10,bird,108,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,4,classification,cifar10,false,calibration,closed-id,cifar10,deer,109,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,2,classification,cifar10,false,calibration,closed-id,cifar10,bird,110,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,2,classification,cifar10,false,calibration,closed-id,cifar10,bird,111,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,5,classification,cifar10,false,calibration,closed-id,cifar10,dog,112,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,3,classification,cifar10,false,calibration,closed-id,cifar10,cat,113,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,0,classification,cifar10,false,calibration,closed-id,cifar10,airplane,114,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,3,classification,cifar10,false,calibration,closed-id,cifar10,cat,115,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,0,classification,cifar10,false,calibration,closed-id,cifar10,airplane,116,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,2,classification,cifar10,false,calibration,closed-id,cifar10,bird,117,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,119,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,120,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,3,classification,cifar10,false,calibration,closed-id,cifar10,cat,122,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,5,classification,cifar10,false,calibration,closed-id,cifar10,dog,124,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,4,classification,cifar10,false,calibration,closed-id,cifar10,deer,125,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,5,classification,cifar10,false,calibration,closed-id,cifar10,dog,126,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,5,classification,cifar10,false,calibration,closed-id,cifar10,dog,129,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,4,classification,cifar10,false,calibration,closed-id,cifar10,deer,131,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,4,classification,cifar10,false,calibration,closed-id,cifar10,deer,132,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,5,classification,cifar10,false,calibration,closed-id,cifar10,dog,133,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,5,classification,cifar10,false,calibration,closed-id,cifar10,dog,134,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,135,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,136,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,5,classification,cifar10,false,calibration,closed-id,cifar10,dog,137,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,2,classification,cifar10,false,calibration,closed-id,cifar10,bird,139,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,5,classification,cifar10,false,calibration,closed-id,cifar10,dog,140,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,0,classification,cifar10,false,calibration,closed-id,cifar10,airplane,141,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,2,classification,cifar10,false,calibration,closed-id,cifar10,bird,144,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,2,classification,cifar10,false,calibration,closed-id,cifar10,bird,145,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,4,classification,cifar10,false,calibration,closed-id,cifar10,deer,151,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,0,classification,cifar10,false,calibration,closed-id,cifar10,airplane,152,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,4,classification,cifar10,false,calibration,closed-id,cifar10,deer,153,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,154,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,5,classification,cifar10,false,calibration,closed-id,cifar10,dog,155,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,4,classification,cifar10,false,calibration,closed-id,cifar10,deer,156,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,2,classification,cifar10,false,calibration,closed-id,cifar10,bird,157,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,0,classification,cifar10,false,calibration,closed-id,cifar10,airplane,158,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,3,classification,cifar10,false,calibration,closed-id,cifar10,cat,159,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,0,classification,cifar10,false,calibration,closed-id,cifar10,airplane,160,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,5,classification,cifar10,false,calibration,closed-id,cifar10,dog,162,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,165,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,166,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,3,classification,cifar10,false,calibration,closed-id,cifar10,cat,170,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,0,classification,cifar10,false,calibration,closed-id,cifar10,airplane,171,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,0,classification,cifar10,false,calibration,closed-id,cifar10,airplane,172,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,4,classification,cifar10,false,calibration,closed-id,cifar10,deer,173,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,0,classification,cifar10,false,calibration,closed-id,cifar10,airplane,177,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,2,classification,cifar10,false,calibration,closed-id,cifar10,bird,181,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,182,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,183,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,4,classification,cifar10,false,calibration,closed-id,cifar10,deer,185,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,3,classification,cifar10,false,calibration,closed-id,cifar10,cat,186,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,5,classification,cifar10,false,calibration,closed-id,cifar10,dog,188,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,5,classification,cifar10,false,calibration,closed-id,cifar10,dog,189,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,3,classification,cifar10,false,calibration,closed-id,cifar10,cat,192,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,5,classification,cifar10,false,calibration,closed-id,cifar10,dog,196,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,198,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,0,classification,cifar10,false,calibration,closed-id,cifar10,airplane,200,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,5,classification,cifar10,false,calibration,closed-id,cifar10,dog,201,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,3,classification,cifar10,false,calibration,closed-id,cifar10,cat,204,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,0,classification,cifar10,false,calibration,closed-id,cifar10,airplane,205,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,4,classification,cifar10,false,calibration,closed-id,cifar10,deer,206,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,5,classification,cifar10,false,calibration,closed-id,cifar10,dog,207,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,208,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,209,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,3,classification,cifar10,false,calibration,closed-id,cifar10,cat,213,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,2,classification,cifar10,false,calibration,closed-id,cifar10,bird,214,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,218,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,3,classification,cifar10,false,calibration,closed-id,cifar10,cat,219,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,2,classification,cifar10,false,calibration,closed-id,cifar10,bird,224,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,4,classification,cifar10,false,calibration,closed-id,cifar10,deer,225,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,4,classification,cifar10,false,calibration,closed-id,cifar10,deer,226,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,227,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,4,classification,cifar10,false,calibration,closed-id,cifar10,deer,228,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,2,classification,cifar10,false,calibration,closed-id,cifar10,bird,229,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,4,classification,cifar10,false,calibration,closed-id,cifar10,deer,230,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,5,classification,cifar10,false,calibration,closed-id,cifar10,dog,231,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,2,classification,cifar10,false,calibration,closed-id,cifar10,bird,232,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,0,classification,cifar10,false,calibration,closed-id,cifar10,airplane,233,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,234,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,5,classification,cifar10,false,calibration,closed-id,cifar10,dog,235,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,236,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,2,classification,cifar10,false,calibration,closed-id,cifar10,bird,237,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,238,data
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,2,classification,cifar10,false,calibration,closed-id,cifar10,bird,239,data
