source_path,label,task,domain,is_unknown,split,regime,dataset,label_name,artifact_index,artifact_key,raw_source_path,raw_artifact_index,feature_model
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/c59616b28d1a11b1339b8f3b.npy,0,classification,cifar10,false,calibration,closed-id,cifar10,airplane,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,29,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/b9a05cfd5b3ff4cf435bf85e.npy,0,classification,cifar10,false,calibration,closed-id,cifar10,airplane,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,30,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/c69b67a56330cb30af54c682.npy,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,32,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/870cca580cd6de0255f35380.npy,3,classification,cifar10,false,calibration,closed-id,cifar10,cat,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,33,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/52e1c858ee554f2158c7ff03.npy,4,classification,cifar10,false,calibration,closed-id,cifar10,deer,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,34,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/3d0d8ecbdfbebd3cf2cc4b83.npy,0,classification,cifar10,false,calibration,closed-id,cifar10,airplane,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,35,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/58c947efd78aea7daf5166ea.npy,3,classification,cifar10,false,calibration,closed-id,cifar10,cat,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,36,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/c514a557cfdec4ea7c337bd6.npy,3,classification,cifar10,false,calibration,closed-id,cifar10,cat,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,38,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/edf38767ca110206c351fe26.npy,3,classification,cifar10,false,calibration,closed-id,cifar10,cat,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,39,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/b0581af6784dd3090acfece1.npy,5,classification,cifar10,false,calibration,closed-id,cifar10,dog,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,40,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/eabb3339f739a29214baf4e1.npy,2,classification,cifar10,false,calibration,closed-id,cifar10,bird,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,41,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/9b2acc00b47e35d4f28eb65b.npy,2,classification,cifar10,false,calibration,closed-id,cifar10,bird,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,42,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/5043a5e14e77cb3b91db092d.npy,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,44,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/9fac4e701552a4009920ff05.npy,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,45,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/2070a49f7faa1a7cc5ca8bae.npy,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,46,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/1394d3740a8e781516502322.npy,2,classification,cifar10,false,calibration,closed-id,cifar10,bird,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,47,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/01929f3f2fca9dc4ac0e56de.npy,2,classification,cifar10,false,calibration,closed-id,cifar10,bird,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,48,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/ee4978c5bdadc37b1859adf0.npy,0,classification,cifar10,false,calibration,closed-id,cifar10,airplane,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,49,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/d7da4dd820fa2ae63d2f4b4e.npy,5,classification,cifar10,false,calibration,closed-id,cifar10,dog,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,51,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/639cd0d54e68d51966dce558.npy,2,classification,cifar10,false,calibration,closed-id,cifar10,bird,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,54,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/9fe59327be091384328a5419.npy,2,classification,cifar10,false,calibration,closed-id,cifar10,bird,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,55,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/9c8bff5914841461ed542373.npy,5,classification,cifar10,false,calibration,closed-id,cifar10,dog,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,56,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/d61a7e1ccd6fedc48375c1a0.npy,2,classification,cifar10,false,calibration,closed-id,cifar10,bird,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,57,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/860547acd76d2b8934000ba5.npy,4,classification,cifar10,false,calibration,closed-id,cifar10,deer,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,58,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/58b58a4a36016195169c4d90.npy,3,classification,cifar10,false,calibration,closed-id,cifar10,cat,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,59,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/a4906ae21826363f126c3032.npy,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,60,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/f52ec337a98e92b22573d712.npy,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,61,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/e87c825b553afef926b93ec2.npy,2,classification,cifar10,false,calibration,closed-id,cifar10,bird,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,63,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/d4fa644f6021754b67271d8f.npy,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,64,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/da0ad9f4c4977b001de2ffcc.npy,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,65,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/a36d2147ef09caab4afb4e58.npy,4,classification,cifar10,false,calibration,closed-id,cifar10,deer,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,66,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/85bdb3854168ef97f18ed679.npy,5,classification,cifar10,false,calibration,closed-id,cifar10,dog,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,70,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/ff44a112c5b8597409931a94.npy,3,classification,cifar10,false,calibration,closed-id,cifar10,cat,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,74,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/6c75722eb55b5f2fa62fc87f.npy,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,75,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/f454aef6be03100ab50b58e8.npy,0,classification,cifar10,false,calibration,closed-id,cifar10,airplane,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,77,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/6301d5c7506ef9c847cdcd5b.npy,3,classification,cifar10,false,calibration,closed-id,cifar10,cat,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,78,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/4bd945273f28586c7c34ed36.npy,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,79,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/3956a70ec424579dbe50f562.npy,3,classification,cifar10,false,calibration,closed-id,cifar10,cat,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,80,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/59e72002ccedf1b4f1e9dc8e.npy,5,classification,cifar10,false,calibration,closed-id,cifar10,dog,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,81,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/cfac53e2b6c95886b5a0b1e1.npy,4,classification,cifar10,false,calibration,closed-id,cifar10,deer,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,82,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/8dc954d3a55aee089cb2b538.npy,5,classification,cifar10,false,calibration,closed-id,cifar10,dog,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,83,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/766ee2364235516f0186cc8b.npy,4,classification,cifar10,false,calibration,closed-id,cifar10,deer,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,86,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/a9b354f28d276b22c89ad0c9.npy,4,classification,cifar10,false,calibration,closed-id,cifar10,deer,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,89,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/7b63b67750d383ce4f94e078.npy,2,classification,cifar10,false,calibration,closed-id,cifar10,bird,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,90,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/418bd532cb98862bfa242214.npy,3,classification,cifar10,false,calibration,closed-id,cifar10,cat,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,91,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/0bb577f8b6b06a4f6755d71e.npy,0,classification,cifar10,false,calibration,closed-id,cifar10,airplane,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,93,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/eca5fb3755ad60792565967f.npy,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,94,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/a267deee9834e6ecdf563ca4.npy,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,96,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/c41692d620b1233d5798911b.npy,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,97,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/47fb7ce2e27cafc745a19e7b.npy,4,classification,cifar10,false,calibration,closed-id,cifar10,deer,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,98,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/0e63fcefcfe0fb91e9a8de1e.npy,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,99,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/1c519106cdba24a80537361d.npy,3,classification,cifar10,false,calibration,closed-id,cifar10,cat,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,101,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/4834554ff134bea36b7c0aea.npy,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,105,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/29f34f64c31c3c84c738d992.npy,5,classification,cifar10,false,calibration,closed-id,cifar10,dog,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,107,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/ada9d10833372edd98ba3f0e.npy,2,classification,cifar10,false,calibration,closed-id,cifar10,bird,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,108,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/07ffa5c688b69ee57b1f6455.npy,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,112,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/5e2b09c3cfa27403569b0575.npy,0,classification,cifar10,false,calibration,closed-id,cifar10,airplane,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,115,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/d198ee258dd37918b502ea83.npy,0,classification,cifar10,false,calibration,closed-id,cifar10,airplane,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,116,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/0bbc03d2d24a2a94359c50e1.npy,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,119,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/660eb6b3f215c2fa66c914c5.npy,2,classification,cifar10,false,calibration,closed-id,cifar10,bird,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,120,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/99a2e40b89a725002372787c.npy,2,classification,cifar10,false,calibration,closed-id,cifar10,bird,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,121,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/51371ddc3d4afc03dddd8e56.npy,2,classification,cifar10,false,calibration,closed-id,cifar10,bird,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,123,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/a26f25a3a1caaef46220e41a.npy,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,126,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/4150d75b27cd4943be89feb2.npy,5,classification,cifar10,false,calibration,closed-id,cifar10,dog,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,128,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/01bde4bb5a65a1c4de91d07e.npy,0,classification,cifar10,false,calibration,closed-id,cifar10,airplane,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,129,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/3f682aaed0a4c6d47154126f.npy,4,classification,cifar10,false,calibration,closed-id,cifar10,deer,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,130,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/f56226fbc0ee0a8e73c35b16.npy,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,134,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/5e8f2b159a8808812cd19bb0.npy,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,136,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/1cc78fcb9d987f66394cf98e.npy,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,137,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/ecba6fbcb58479bd52e7122f.npy,2,classification,cifar10,false,calibration,closed-id,cifar10,bird,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,138,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/f5631a8750579b4579e6dcab.npy,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,140,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/148fad9b4f09ff9de371bf69.npy,3,classification,cifar10,false,calibration,closed-id,cifar10,cat,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,141,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/be01dda5c0134e832fa36664.npy,3,classification,cifar10,false,calibration,closed-id,cifar10,cat,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,142,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/736a436efb39194a15243c53.npy,2,classification,cifar10,false,calibration,closed-id,cifar10,bird,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,144,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/254d562bded0af1c61d7533d.npy,4,classification,cifar10,false,calibration,closed-id,cifar10,deer,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,145,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/95ec41cfa273ab88b660c9d9.npy,5,classification,cifar10,false,calibration,closed-id,cifar10,dog,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,148,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/5d4f9783d2f9f589628b8f7c.npy,4,classification,cifar10,false,calibration,closed-id,cifar10,deer,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,149,google/siglip2-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip2-base-patch16-224/6701ee6c27a9e7743142338c.npy,3,classification,cifar10,false,calibration,closed-id,cifar10,cat,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/data_batch_1,150,google/siglip2-base-patch16-224
