source_path,label,task,domain,is_unknown,split,regime,dataset,label_name,artifact_index,artifact_key,raw_source_path,raw_artifact_index,feature_model
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/a57a79baabf54bad82ef9a6e.npy,3,classification,cifar10,false,calibration,closed-id,cifar10,cat,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,15,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/184eec6a2e5b276588c392df.npy,5,classification,cifar10,false,calibration,closed-id,cifar10,dog,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,16,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/15bcba8dac4ef84cfc881971.npy,5,classification,cifar10,false,calibration,closed-id,cifar10,dog,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,17,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/15150bf619b60f0a5d01f7a2.npy,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,19,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/f5e7bd70535c0d8c25a55c9e.npy,4,classification,cifar10,false,calibration,closed-id,cifar10,deer,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,20,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/10e0b34b16222d027988df0c.npy,2,classification,cifar10,false,calibration,closed-id,cifar10,bird,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,21,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/1c31bc640da5c69d06c9ac33.npy,3,classification,cifar10,false,calibration,closed-id,cifar10,cat,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,22,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/52f6126c41ccf4d16937ccea.npy,2,classification,cifar10,false,calibration,closed-id,cifar10,bird,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,23,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/7dbe0ef6e22adb6e7f434a34.npy,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,24,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/8424d41b9879bd7a8c337d02.npy,2,classification,cifar10,false,calibration,closed-id,cifar10,bird,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,25,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/f5b7cbb6097f164ce8b991a4.npy,5,classification,cifar10,false,calibration,closed-id,cifar10,dog,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,28,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/8ec4b37be1310007e913c85d.npy,0,classification,cifar10,false,calibration,closed-id,cifar10,airplane,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,29,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/e8855d8f0c3105537991475a.npy,4,classification,cifar10,false,calibration,closed-id,cifar10,deer,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,37,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/e770d95bbb51621d23f11d59.npy,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,39,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/bb34426fd5d4748188fd1baf.npy,2,classification,cifar10,false,calibration,closed-id,cifar10,bird,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,40,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/793870cf36107e9a2937c3fd.npy,5,classification,cifar10,false,calibration,closed-id,cifar10,dog,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,42,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/d4523c22bcce8a906ebe519f.npy,4,classification,cifar10,false,calibration,closed-id,cifar10,deer,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,44,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/64f9ff5c3e60255c1a351f52.npy,2,classification,cifar10,false,calibration,closed-id,cifar10,bird,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,45,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/c999e860b3d6d923f688e7c7.npy,5,classification,cifar10,false,calibration,closed-id,cifar10,dog,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,46,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/7b2662f247c9a9744e674516.npy,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,47,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/51db10066a33abcd7ce6bb0e.npy,0,classification,cifar10,false,calibration,closed-id,cifar10,airplane,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,48,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/099fe4cf2d8c5f18b4de77e6.npy,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,49,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/e52f01a4ab4f364fdfa275a0.npy,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,50,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/df08d452e9d82b5c1a89761d.npy,0,classification,cifar10,false,calibration,closed-id,cifar10,airplane,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,52,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/24dd8e7f2d430b00af90ba9b.npy,5,classification,cifar10,false,calibration,closed-id,cifar10,dog,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,54,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/e98b63dcc2dd77d290237d2e.npy,3,classification,cifar10,false,calibration,closed-id,cifar10,cat,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,55,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/7ee5ffdd054d6480cd00b337.npy,3,classification,cifar10,false,calibration,closed-id,cifar10,cat,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,58,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/1ccf2e7a0cc6709d17f499c6.npy,3,classification,cifar10,false,calibration,closed-id,cifar10,cat,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,59,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/4e9e72532ad1771eaa609256.npy,3,classification,cifar10,false,calibration,closed-id,cifar10,cat,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,60,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/8df9d4d6328c45eb61a28fe7.npy,4,classification,cifar10,false,calibration,closed-id,cifar10,deer,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,61,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/75e215a03f416669be2a3b36.npy,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,62,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/8585915bb7405dbea0adbd57.npy,5,classification,cifar10,false,calibration,closed-id,cifar10,dog,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,63,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/00e6b9f677f6125f61a9775c.npy,2,classification,cifar10,false,calibration,closed-id,cifar10,bird,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,67,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/39bffd28107c0a5c794f2b4f.npy,0,classification,cifar10,false,calibration,closed-id,cifar10,airplane,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,69,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/75ddd42791b4bb45d3ee0c79.npy,2,classification,cifar10,false,calibration,closed-id,cifar10,bird,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,70,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/6b6baf514240a73cc12ecfab.npy,5,classification,cifar10,false,calibration,closed-id,cifar10,dog,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,72,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/58644ce7bbb8806b825bb7d4.npy,4,classification,cifar10,false,calibration,closed-id,cifar10,deer,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,77,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/cf75483827c07552cb1a796c.npy,0,classification,cifar10,false,calibration,closed-id,cifar10,airplane,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,78,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/79d01947bdf1fea4d7c133c8.npy,4,classification,cifar10,false,calibration,closed-id,cifar10,deer,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,79,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/8149aaa96975222347c670eb.npy,2,classification,cifar10,false,calibration,closed-id,cifar10,bird,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,81,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/fe42221d0569160c490b513a.npy,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,83,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/696c4425a0d236917fbdd264.npy,0,classification,cifar10,false,calibration,closed-id,cifar10,airplane,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,84,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/335afc3cda2fd9e70de19996.npy,5,classification,cifar10,false,calibration,closed-id,cifar10,dog,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,85,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/2ba0625b823d2c5d88ca939f.npy,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,86,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/06e3fcad9fa187e5752f58c3.npy,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,88,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/c94fc3b4ad316fc902106117.npy,5,classification,cifar10,false,calibration,closed-id,cifar10,dog,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,90,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/dc4aaa1106a8a1fc8349f898.npy,0,classification,cifar10,false,calibration,closed-id,cifar10,airplane,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,93,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/c813d527df67ecb942f37f92.npy,4,classification,cifar10,false,calibration,closed-id,cifar10,deer,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,94,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/fafeccaffe3ff205f8612291.npy,5,classification,cifar10,false,calibration,closed-id,cifar10,dog,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,95,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/006f50399b8920d33ed6c97d.npy,2,classification,cifar10,false,calibration,closed-id,cifar10,bird,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,96,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/17b9c5fd8575225f5dc8dd74.npy,3,classification,cifar10,false,calibration,closed-id,cifar10,cat,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,97,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/afd831d81cd599d0147b4546.npy,5,classification,cifar10,false,calibration,closed-id,cifar10,dog,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,98,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/a4540fad5507f190d04f0a27.npy,5,classification,cifar10,false,calibration,closed-id,cifar10,dog,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,99,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/655364b3682ccdf35fc8c3d7.npy,0,classification,cifar10,false,calibration,closed-id,cifar10,airplane,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,101,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/4a6d20a196ade17b939058e9.npy,2,classification,cifar10,false,calibration,closed-id,cifar10,bird,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,102,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/72652c6c17ff5fd02febae82.npy,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,103,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/0a8712f1dc458d7ec7338c95.npy,1,classification,cifar10,false,calibration,closed-id,cifar10,automobile,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,104,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/694f74c7946388bce8211dd7.npy,5,classification,cifar10,false,calibration,closed-id,cifar10,dog,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,105,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/be5b687ea4d9fd82a8831214.npy,5,classification,cifar10,false,calibration,closed-id,cifar10,dog,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,107,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/60e9d22db2d09d9b1574a80d.npy,2,classification,cifar10,false,calibration,closed-id,cifar10,bird,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,108,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/8dec2298dc87c409abd03d4d.npy,4,classification,cifar10,false,calibration,closed-id,cifar10,deer,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,109,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/16e5ba2c3443f0bfd8164167.npy,2,classification,cifar10,false,calibration,closed-id,cifar10,bird,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,110,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/f4cc5790574ec9167a7bdd13.npy,2,classification,cifar10,false,calibration,closed-id,cifar10,bird,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,111,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/bf6cbb402313ef2e842b2d1d.npy,5,classification,cifar10,false,calibration,closed-id,cifar10,dog,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,112,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/5b58a7653a9bd45b7b980884.npy,3,classification,cifar10,false,calibration,closed-id,cifar10,cat,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,113,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/639929eb5434054e6fef4f21.npy,0,classification,cifar10,false,calibration,closed-id,cifar10,airplane,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,114,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/34f858d0a1fa970ce7946142.npy,3,classification,cifar10,false,calibration,closed-id,cifar10,cat,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,115,openai/clip-vit-base-patch32
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/openai__clip-vit-base-patch32/00622b5c792ab2eb9bc0b876.npy,0,classification,cifar10,false,calibration,closed-id,cifar10,airplane,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/cifar10/cifar-10-batches-py/data_batch_1,116,openai/clip-vit-base-patch32
